;wetterstation_exp15;P_Inv_out_exp15;T_1_exp15;HP_Pel_exp15;HM4_VF_exp15;Hot_Tank_exp15;WP_senke_ein_exp15;Pyra1_exp15;HM10_VF_exp15;SCC_Cur_in_exp15;HM4_RET_exp15;U_grid_exp15;U_bat_exp15;SCC_vol_out_exp15;P_PV_exp15;HM1_RET_exp15;Zone_exp15;T_amb_exp15;HM10_RET_exp15;Inv_Cur_Out;PV_Pel_exp15;Inv_Cur_In;T_4_exp15;HM4_SUP_exp15;WP_Quelle_ein_exp15;U_PV_exp15;Inv_Volt_In_exp15;HM1_SUP_exp15;Cold_Tank_exp15;HM1_VF_exp15;COP_exp15;PV_Cur_exp15;WP_senke_aus_exp15;WP_Quelle_aus_exp15;P_Inv_loading_exp15;Pyra2_exp15;T_2_exp15;Pel_exp15;T_3_exp15;HM10_SUP_exp15
01.09.2021 03:15;10.9;0.12;20.18;0;-0.73;28.4;-99;0;0;0;-99;237.93;56.47;56.53;0;-99;18.6;12;-99;0.51;0;0;20.32;-99;-99;5.56;4;-99;19.5;0;0;0;-99;-99;0;0;;0;33.53;-99
01.09.2021 03:30;10.65;0.12;20.16;0;-0.63;28.4;-99;0;0;0;-99;237.97;56.47;56.53;0;-99;18.51;12;-99;0.51;0;0;20.23;-99;-99;5.54;4;-99;19.5;0;0;0;-99;-99;0;22.33;;0;33.5;-99
01.09.2021 03:45;10.6;0.12;20.09;0;-0.8;28.4;-99;0;0;0;-99;237.97;56.48;56.53;0;-99;18.42;11.91;-99;0.51;0;0;20.25;-99;-99;5.53;4;-99;19.5;0;0;0;-99;-99;0;0;;0;33.45;-99
01.09.2021 04:00;10.65;0.12;20.1;0;-0.6;28.32;-99;0;0;0;-99;238;56.47;56.53;0;-99;18.33;11.75;-99;0.51;0;0;20.22;-99;-99;5.55;4;-99;19.43;0;0;0;-99;-99;0;0;29.11;0;33.34;-99
01.09.2021 04:15;10.7;0.12;20.04;0;-0.77;28.3;-99;0;0;0;-99;237.93;56.47;56.52;0;-99;18.22;11.64;-99;0.51;0;0;20.18;-99;-99;5.57;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.3;-99
01.09.2021 04:30;10.35;0.12;20.02;0;-0.67;28.3;-99;0;0;0;-99;237.9;56.47;56.51;0;-99;18.14;11.6;-99;0.52;0;0;20.13;-99;-99;5.59;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.31;-99
01.09.2021 04:45;10.3;0.12;20.11;0;-0.63;28.23;-99;0;0;0;-99;237.93;56.47;56.5;0;-99;18.05;11.66;-99;0.51;0;0;20.35;-99;-99;5.59;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.3;-99
01.09.2021 05:00;10.3;0.12;20.17;0;-0.9;28.2;-99;0;0;0;-99;237.97;56.47;56.5;0;-99;17.96;11.7;-99;0.51;0;0;20.3;-99;-99;5.59;4;-99;19.4;0;0;0;-99;-99;0;0;29.01;0;33.22;-99
01.09.2021 05:15;10.2;0.12;19.94;0;-0.7;28.2;-99;0;0;0;-99;238;56.47;56.5;0;-99;17.88;11.7;-99;0.5;0;0;20.13;-99;-99;5.59;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.11;-99
01.09.2021 05:30;10.2;0.12;19.9;0;-0.83;28.14;-99;0;0;0;-99;237.93;56.47;56.5;0;-99;17.82;11.7;-99;0.51;0;0;20.04;-99;-99;5.61;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.1;-99
01.09.2021 05:45;10.3;0.12;19.86;0;-0.77;28.1;-99;0;0;0;-99;237.93;56.47;56.5;0;-99;17.73;11.54;-99;0.51;0;0;20.04;-99;-99;5.81;4;-99;19.4;0;0;0;-99;-99;0;0;;0;33.05;-99
01.09.2021 06:00;10.35;0.12;19.83;0;-0.73;28.1;-99;0;0;0;-99;237.9;56.47;56.5;0;-99;17.64;11.26;-99;0.5;0;0;20;-99;-99;9.31;4;-99;19.4;0;0;0;-99;-99;0;0;28.87;0;32.98;-99
01.09.2021 06:15;10.3;0.12;19.82;0;-0.8;28.09;-99;0;0;0;-99;238;56.47;56.51;0;-99;17.55;11.03;-99;0.5;0;0;19.94;-99;-99;50.09;4;-99;19.4;0;0;0.01;-99;-99;0;0;;0;32.9;-99
01.09.2021 06:30;10.1;0.12;19.81;0;-0.67;28;-99;0;0;0;-99;237.93;56.47;56.54;0;-99;17.45;10.86;-99;0.51;0;0;19.88;-99;-99;96.88;4;-99;19.3;0;0;0;-99;-99;0;0;;0;32.89;-99
01.09.2021 06:45;9.8;0.12;19.81;0;-0.83;28;-99;0;0;0.03;-99;237.93;56.47;56.53;0;-99;17.35;10.69;-99;0.5;0;0;19.84;-99;-99;106.26;4;-99;19.3;0;0;0.03;-99;-99;0;0;;0;32.82;-99
01.09.2021 07:00;10.25;0.12;19.82;0;-0.73;27.99;-99;1;0;0.24;-99;237.9;56.47;56.56;0.01;-99;17.25;10.54;-99;0.5;0.01;0;19.95;-99;-99;81.61;4;-99;19.3;0;0;0.18;-99;-99;0;4.2;28.8;0;32.81;-99
01.09.2021 07:15;10;0.12;19.81;0;-0.77;27.9;-99;10.53;0;0.68;-99;237.9;56.47;56.58;0.04;-99;17.15;10.59;-99;0.5;0.04;0;19.99;-99;-99;89.57;4;-99;19.3;0;0;0.42;-99;-99;0;18.47;;0;32.75;-99
01.09.2021 07:30;10.1;0.12;19.8;0;-0.7;27.9;-99;16.4;0;1.12;-99;237.97;56.49;56.61;0.06;-99;17.07;11.03;-99;0.5;0.06;0;19.91;-99;-99;103.26;4;-99;19.3;0;0;0.61;-99;-99;0;27.73;;0;32.69;-99
01.09.2021 07:45;10.4;0.12;19.79;0;-0.63;27.9;-99;29;0;1.97;-99;238;56.56;56.69;0.11;-99;17.03;11.63;-99;0.51;0.11;0;19.9;-99;-99;111.54;4;-99;19.3;0;0;0.99;-99;-99;0;46.2;;0;32.65;-99
01.09.2021 08:00;10.7;0.12;19.78;0;-0.77;27.8;-99;61.93;0;2.75;-99;237.9;56.64;56.79;0.16;-99;17.02;12.28;-99;0.51;0.16;0;19.88;-99;-99;115.09;4;-99;19.3;0;0;1.36;-99;-99;0;69.4;28.69;0;32.61;-99
01.09.2021 08:15;11.2;0.12;19.78;0;-0.73;27.8;-99;81.4;0;3.38;-99;237.87;56.73;56.86;0.19;-99;17.04;12.68;-99;0.5;0.19;0;19.84;-99;-99;115.98;4;-99;19.3;0;0;1.65;-99;-99;0;84.67;;0;32.56;-99
01.09.2021 08:30;11.6;0.12;19.79;0;-0.73;27.8;-99;90.87;0;4.91;-99;237.9;56.9;57.03;0.28;-99;17.08;13.2;-99;0.5;0.28;0;19.85;-99;-99;116.18;4;-99;19.3;0;0;2.42;-99;-99;0;119.73;;0;32.48;-99
01.09.2021 08:45;12.1;0.12;19.77;0;-1.07;27.8;-99;241.66;0;7.62;-99;237.87;57.12;57.29;0.44;-99;17.16;13.94;-99;0.51;0.44;0;19.83;-99;-99;115.71;4;-99;19.3;0;0;3.81;-99;-99;0;195.1;;0;32.4;-99
01.09.2021 09:00;12.85;0.12;19.78;0;-0.63;27.8;-99;319.17;0;8.81;-99;237.9;57.28;57.45;0.51;23.75;17.31;14.31;-99;0.51;0.51;0;19.83;-99;-99;116.25;4;15.97;19.3;24.1;0;4.35;-99;-99;0;234.27;28.72;0;32.12;-99
01.09.2021 09:15;13.6;0.12;19.76;0;-0.73;27.8;-99;365.8;0;9.74;-99;238;57.37;57.54;0.56;-99;17.57;14.24;-99;0.52;0.56;0;19.83;-99;-99;118.29;4;-99;19.3;2.8;0;4.75;-99;-99;0;260.47;;0;31.99;-99
01.09.2021 09:30;14.05;0.12;19.73;0;-0.83;27.8;-99;452.6;0;12.2;-99;237.9;57.55;57.76;0.7;-99;17.93;14.15;-99;0.5;0.71;0;19.81;-99;-99;118.64;4;-99;19.3;0;0;5.96;-99;-99;0;324.27;;0;31.92;-99
01.09.2021 09:45;14.2;0.12;19.73;0;-0.63;27.8;-99;491.31;0;13.68;-99;237.87;57.8;58.01;0.79;-99;18.3;14.61;-99;0.5;0.79;0;19.83;-99;-99;117.44;4;-99;19.3;0;0;6.69;-99;-99;0;356.9;;0;31.87;-99
01.09.2021 10:00;15.1;0.12;19.74;0;-0.7;27.8;-99;534.8;0;11.05;-99;237.97;58.1;58.31;0.64;-99;18.73;15.38;-99;0.51;0.64;0;19.82;-99;-99;123.63;4;-99;19.3;0;0;5.29;-99;-99;0;403.93;28.65;0;31.81;-99
01.09.2021 10:15;16.3;0.12;19.73;0;-0.77;27.8;-99;576.97;0;4.8;-99;237.93;58.1;58.28;0.28;-99;19.19;16.24;-99;0.5;0.28;0;19.87;-99;-99;130.8;4;-99;19.3;0;0;2.14;-99;-99;0;467.2;;0;31.8;-99
01.09.2021 10:30;17.05;0.12;19.74;0;-0.8;27.8;-99;608.6;0;2.56;-99;237.97;58.09;58.28;0.15;-99;19.61;17.3;-99;0.5;0.15;0;19.84;-99;-99;131.55;4;-99;19.3;0;0;1.13;-99;-99;0;498.33;;0;31.79;-99
01.09.2021 10:45;17.7;0.12;19.75;0;-0.63;27.8;-99;634.27;0;1.84;-99;237.8;58.1;58.28;0.11;-99;20.02;18.17;-99;0.51;0.11;0;19.89;-99;-99;131.26;4;-99;19.3;0;0;0.82;-99;-99;0;534.87;;0;31.77;-99
01.09.2021 11:00;19.3;0.12;19.71;0;-0.77;27.8;-99;656.13;0;1.51;-99;237.93;58.1;58.28;0.09;-99;20.42;19.07;-99;0.51;0.09;0;19.85;-99;-99;131.07;4;-99;19.3;0;0;0.67;-99;-99;0;566.93;28.55;0;31.7;-99
01.09.2021 11:15;20.2;0.12;19.74;0;-0.53;27.8;-99;672.2;0;1.4;-99;237.9;58.12;58.28;0.08;-99;20.84;19.73;-99;0.5;0.08;0;19.92;-99;-99;131.57;4;-99;19.3;0;0;0.62;-99;-99;0;594.2;;0;31.66;-99
01.09.2021 11:30;20.1;0.12;19.72;0;-0.6;27.8;-99;689.13;0;1.34;-99;237.97;58.17;58.28;0.08;-99;21.26;20.08;-99;0.51;0.08;0;20.03;-99;-99;131.58;4;-99;19.3;0;0;0.59;-99;-99;0;622.07;;0;31.64;-99
01.09.2021 11:45;19.7;0.12;19.74;0;-0.5;27.8;-99;699.93;0;1.3;-99;238;58.18;58.28;0.08;-99;21.65;20.49;-99;0.5;0.08;0;20.13;-99;-99;131.46;4;-99;19.3;0;0;0.58;-99;-99;0;645.52;;0;31.61;-99
01.09.2021 12:00;20.55;0.12;19.76;0;-0.67;27.8;-99;707.13;0;1.28;-99;237.97;58.19;58.28;0.07;-99;22.03;21.1;-99;0.51;0.07;0;20.27;-99;-99;131.21;4;-99;19.3;0;0;0.57;-99;-99;0;667.27;28.52;0;31.6;-99
01.09.2021 12:15;20.6;0.12;19.76;0;-0.57;27.8;-99;708.4;0;1.26;-99;237.93;58.19;58.28;0.07;-99;22.38;21.79;-99;0.5;0.07;0;20.32;-99;-99;130.92;4;-99;19.3;0;0;0.56;-99;-99;0;684.53;;0;31.6;-99
01.09.2021 12:30;22;0.12;19.77;0;-0.73;27.8;-99;709.4;0;1.25;-99;237.97;58.19;58.28;0.07;-99;22.72;22.29;-99;0.51;0.07;0;20.33;-99;-99;130.75;4;-99;19.3;0;0;0.56;-99;-99;0;699.07;;0;31.59;-99
01.09.2021 12:45;22.4;0.12;19.77;0;-0.8;27.8;-99;696.13;0;1.24;-99;237.87;58.19;58.28;0.07;-99;23.05;23.16;-99;0.51;0.07;0;20.37;-99;-99;129.96;4;-99;19.3;0;0;0.56;-99;-99;0;705.53;;0;31.55;-99
01.09.2021 13:00;22.25;0.12;19.78;0;-0.93;27.8;-99;694.97;0;1.24;-99;237.93;58.19;58.28;0.07;-99;23.39;24.35;-99;0.51;0.07;0;20.39;-99;-99;129.94;4;-99;19.3;0;0;0.56;-99;-99;0;722.83;28.53;0;31.53;-99
01.09.2021 13:15;22.3;0.12;19.8;0;-0.63;27.8;-99;623.2;0;1.23;-99;237.97;58.19;58.28;0.07;-99;23.74;26.07;-99;0.5;0.07;0;20.42;-99;-99;128.79;4;-99;19.3;0;0;0.56;-99;-99;0;673.6;;0;31.52;-99
01.09.2021 13:30;22.55;0.12;19.83;0;-0.7;27.8;-99;654.27;0;1.23;-99;237.93;58.19;58.28;0.07;-99;24.09;27.61;-99;0.5;0.07;0;20.46;-99;-99;129.31;4;-99;19.3;0;0;0.56;-99;-99;0;734.53;;0;31.55;-99
01.09.2021 13:45;23.2;0.12;19.89;0;-0.83;27.8;-99;636.73;0;1.22;-99;237.87;58.19;58.28;0.07;-99;24.41;28.66;-99;0.5;0.07;0;20.49;-99;-99;129.26;4;-99;19.3;0;0;0.55;-99;-99;0;748.67;;0;31.53;-99
01.09.2021 14:00;22.65;0.12;19.87;0;-0.7;27.8;-99;598.93;0;1.22;-99;237.97;58.19;58.28;0.07;-99;24.73;29.58;-99;0.51;0.07;0;20.5;-99;-99;129.33;4;-99;19.3;0;0;0.55;-99;-99;0;764.27;28.55;0;31.51;-99
01.09.2021 14:15;22.6;0.12;20.05;0;-0.93;27.8;-99;527.13;0;1.22;-99;237.97;58.19;58.28;0.07;-99;25.02;30.16;-99;0.51;0.07;0;20.51;-99;-99;128.3;4;-99;19.33;0;0;0.56;-99;-99;0;664.93;;0;31.51;-99
01.09.2021 14:30;22.85;0.12;20.09;0;-0.73;27.8;-99;567.38;0;1.22;-99;237.8;58.19;58.28;0.07;-99;25.28;30.74;-99;0.51;0.07;0;20.53;-99;-99;129.27;4;-99;19.4;0;0;0.55;-99;-99;0;724.33;;0;31.51;-99
01.09.2021 14:45;22.6;0.12;20.14;0;-0.73;27.8;-99;417.38;0;1.22;-99;237.9;58.19;58.28;0.07;-99;25.54;31.94;-99;0.5;0.07;0;20.57;-99;-99;128.06;4;-99;19.4;0;0;0.56;-99;-99;0;583.47;;0;31.5;-99
01.09.2021 15:00;23.25;0.12;20.17;0;-0.73;27.8;-99;373.43;0;1.21;-99;237.93;58.19;58.28;0.07;-99;25.8;31.35;-99;0.5;0.07;0;20.54;-99;-99;128.62;4;-99;19.4;0;0;0.55;-99;-99;0;537.07;28.51;0;31.44;-99
01.09.2021 15:15;24;0.12;20.1;0;-0.67;27.8;-99;324.4;0;1.2;-99;237.97;58.19;58.28;0.07;-99;25.98;30.88;-99;0.51;0.07;0;20.59;-99;-99;128.6;4;-99;19.4;0;0;0.55;-99;-99;0;463.1;;0;31.43;-99
01.09.2021 15:30;23.85;0.12;20.18;0;-0.7;27.8;-99;371.67;0;1.21;-99;237.93;58.19;58.28;0.07;-99;26.11;32.27;-99;0.5;0.07;0;20.61;-99;-99;128.55;4;-99;19.4;0;0;0.55;-99;-99;0;587.8;;0;31.41;-99
01.09.2021 15:45;23.3;0.12;20.22;0;-0.7;27.8;-99;366.21;0;1.21;-99;237.97;58.19;58.28;0.07;-99;26.22;32.96;-99;0.5;0.07;0;20.64;-99;-99;130.03;4;-99;19.45;0;0;0.54;-99;-99;0;616.9;;0;31.41;-99
01.09.2021 16:00;23.3;0.12;20.25;0;-0.77;27.8;-99;319.38;0;1.21;-99;237.87;58.19;58.28;0.07;-99;26.38;33.63;-99;0.5;0.07;0;20.66;-99;-99;129.63;4;-99;19.5;0;0;0.55;-99;-99;0;590.73;28.51;0;31.42;-99
01.09.2021 16:15;22.9;0.12;20.29;0;-0.83;27.8;-99;276;0;1.21;-99;237.97;58.19;58.28;0.07;-99;26.54;33.61;-99;0.51;0.07;0;20.69;-99;-99;129.62;4;-99;19.5;0;0;0.55;-99;-99;0;555.47;;0;31.4;-99
01.09.2021 16:30;23.25;0.12;20.3;0;-0.7;27.8;-99;224.2;0;1.22;-99;237.97;58.19;58.28;0.07;-99;26.71;34.16;-99;0.51;0.07;0;20.7;-99;-99;128.71;4;-99;19.5;0;0;0.55;-99;-99;0;507.73;;0;31.4;-99
01.09.2021 16:45;23.8;0.12;20.33;0;-0.77;27.8;-99;186.47;0;1.22;-99;238;58.19;58.28;0.07;-99;26.85;35.23;-99;0.5;0.07;0;20.74;-99;-99;128.38;4;-99;19.5;0;0;0.55;-99;-99;0;496.62;;0;31.4;-99
01.09.2021 17:00;23.9;0.12;20.36;0;-0.73;27.8;-99;133.67;0;1.22;-99;237.93;58.19;58.28;0.07;-99;26.97;37.78;-99;0.51;0.07;0;20.74;-99;-99;127.5;4;-99;19.5;0;0;0.56;-99;-99;0;450.07;28.51;0;31.4;-99
01.09.2021 17:15;23.8;0.12;20.36;0;-0.8;27.8;-99;81.53;0;1.22;-99;237.97;58.19;58.28;0.07;-99;27.07;35.83;-99;0.5;0.07;0;20.77;-99;-99;128.78;4;-99;19.57;0;0;0.55;-99;-99;0;412.73;;0;31.4;-99
01.09.2021 17:30;23.6;0.12;20.37;0;-0.73;27.8;-99;49.6;0;1.22;-99;238;58.19;58.28;0.07;-99;27.15;34.35;-99;0.51;0.07;0;20.81;-99;-99;128.93;4;-99;19.6;0;0;0.55;-99;-99;0;375.72;;0;31.4;-99
01.09.2021 17:45;23.5;0.12;20.4;0;-0.93;27.8;-99;46.73;0;1.22;-99;237.93;58.19;58.28;0.07;-99;27.21;33.05;-99;0.5;0.07;0;20.85;-99;-99;128.02;4;-99;19.6;0;0;0.55;-99;-99;0;333.73;;0;31.4;-99
01.09.2021 18:00;23.4;0.12;20.41;0;-0.67;27.8;-99;43.33;0;1.22;-99;237.97;58.19;58.28;0.07;-99;27.24;34.48;-99;0.51;0.07;0;20.85;-99;-99;126.79;4;-99;19.6;0;0;0.56;-99;-99;0;293.33;28.51;0;31.4;-99
01.09.2021 18:15;23.1;0.12;20.43;0;-0.77;27.8;-99;35.24;0;1.22;-99;237.97;58.19;58.28;0.07;-99;27.29;34.69;-99;0.51;0.07;0;20.89;-99;-99;126.12;4;-99;19.6;0;0;0.57;-99;-99;0;187;;0;31.4;-99
01.09.2021 18:30;22.7;0.12;20.46;0;-0.8;27.8;-99;30.87;0;1.23;-99;237.97;58.19;58.28;0.07;-99;27.35;32.82;-99;0.5;0.07;0;20.9;-99;-99;125.08;4;-99;19.6;0;0;0.57;-99;-99;0;151.45;;0;31.39;-99
01.09.2021 18:45;22.3;0.12;20.48;0;-0.9;27.8;-99;26.67;0;1.23;-99;237.9;58.19;58.28;0.07;-99;27.41;31.22;-99;0.51;0.07;0;20.92;-99;-99;123.65;4;-99;19.7;0;0;0.58;-99;-99;0;159;;0;31.4;-99
01.09.2021 19:00;21.85;0.12;20.49;0;-0.83;27.8;-99;20.14;0;1.23;-99;237.93;58.2;58.28;0.07;-99;27.47;29.68;-99;0.5;0.07;0;20.95;-99;-99;122;4;-99;19.7;0;0;0.59;-99;-99;0;122.48;28.51;0;31.39;-99
01.09.2021 19:15;21.3;0.12;20.5;0;-0.67;27.8;-99;14.8;0;1.23;-99;237.97;58.19;58.28;0.07;-99;27.52;28.93;-99;0.5;0.07;0;20.97;-99;-99;118.66;4;-99;19.7;0;0;0.61;-99;-99;0;82.33;;0;31.39;-99
01.09.2021 19:30;20.65;0.12;20.52;0;-0.7;27.8;-99;6.6;0;1.05;-99;237.83;58.17;58.25;0.06;-99;27.55;28.13;-99;0.5;0.06;0;20.99;-99;-99;100.6;4;-99;19.7;0;0;0.6;-99;-99;0;44.2;;0;31.38;-99
01.09.2021 19:45;19.4;0.12;20.54;0;-0.9;27.8;-99;0;0;0.42;-99;238;57.92;58.02;0.02;-99;27.55;27.32;-99;0.51;0.03;0;21;-99;-99;80.75;4;-99;19.7;0;0;0.34;-99;-99;0;9.87;;0;31.36;-99
01.09.2021 20:00;18.25;0.12;20.55;0;-0.83;27.8;-99;0;0;0.07;-99;237.9;57.64;57.72;0;-99;27.49;25.42;-99;0.51;0;0;21.01;-99;-99;99.47;4;-99;19.74;0;0;0.03;-99;-99;0;0;28.5;0;31.33;-99
01.09.2021 20:15;17.5;0.12;20.56;0;-0.63;27.8;-99;0;0;0;-99;237.97;57.42;57.5;0;-99;27.37;23.25;-99;0.51;0;0;21.02;-99;-99;89.05;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.32;-99
01.09.2021 20:30;17.35;0.12;20.57;0;-0.9;27.8;-99;0;0;0;-99;237.93;57.27;57.31;0;-99;27.17;21.35;-99;0.5;0;0;21.01;-99;-99;48.62;4;-99;19.8;0;0;0;-99;-99;0;20.87;;0;31.3;-99
01.09.2021 20:45;16.5;0.12;20.56;0;-0.77;27.71;-99;0;0;0;-99;237.87;57.14;57.17;0;-99;26.93;20.04;-99;0.51;0;0;21.03;-99;-99;15.4;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.29;-99
01.09.2021 21:00;16.05;0.12;20.58;0;-0.83;27.7;-99;0;0;0;-99;237.93;57.04;57.06;0;-99;26.66;19.27;-99;0.5;0;0;21.05;-99;-99;6.27;4;-99;19.8;0;0;0;-99;-99;0;20.87;28.45;0;31.27;-99
01.09.2021 21:15;15.6;0.12;20.58;0;-0.63;27.7;-99;0;0;0;-99;237.93;56.96;56.98;0;-99;26.38;18.54;-99;0.51;0;0;21.05;-99;-99;5.3;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.23;-99
01.09.2021 21:30;15.3;0.12;20.56;0;-0.77;27.7;-99;0;0;0;-99;237.97;56.89;56.91;0;-99;26.1;18.12;-99;0.5;0;0;21.06;-99;-99;5.18;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.21;-99
01.09.2021 21:45;14.8;0.12;20.56;0;-0.7;27.7;-99;0;0;0;-99;237.97;56.82;56.85;0;-99;25.82;17.98;-99;0.51;0;0;21.05;-99;-99;5.16;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.19;-99
01.09.2021 22:00;14.25;0.12;20.57;0;-0.9;27.7;-99;0;0;0;-99;237.97;56.79;56.8;0;-99;25.56;17.74;-99;0.51;0;0;21.06;-99;-99;5.15;4;-99;19.8;0;0;0;-99;-99;0;0;28.41;0;31.15;-99
01.09.2021 22:15;14;0.12;20.59;0;-0.73;27.7;-99;0;0;0;-99;237.97;56.72;56.77;0;-99;25.28;17.12;-99;0.5;0;0;21.08;-99;-99;5.16;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.14;-99
01.09.2021 22:30;13.7;0.12;20.61;0;-0.83;27.6;-99;0;0;0;-99;237.97;56.72;56.73;0;-99;25.02;16.49;-99;0.51;0;0;21.09;-99;-99;5.15;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.13;-99
01.09.2021 22:45;13.5;0.12;20.57;0;-0.83;27.6;-99;0;0;0;-99;237.87;56.68;56.71;0;-99;24.74;15.98;-99;0.51;0;0;21.07;-99;-99;5.17;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.1;-99
01.09.2021 23:00;13.4;0.12;20.55;0;-0.83;27.6;-99;0;0;0;-99;237.97;56.64;56.69;0;-99;24.46;15.39;-99;0.5;0;0;21.06;-99;-99;5.34;4;-99;19.8;0;0;0;-99;-99;0;0;28.35;0;31.1;-99
01.09.2021 23:15;13.4;0.12;20.57;0;-0.8;27.6;-99;0;0;0;-99;237.93;56.64;56.66;0;-99;24.19;14.98;-99;0.51;0;0;21.08;-99;-99;5.48;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.06;-99
01.09.2021 23:30;13.75;0.12;20.58;0;-1;27.6;-99;0;0;0;-99;237.97;56.64;56.66;0;-99;23.91;14.7;-99;0.51;0;0;21.1;-99;-99;5.51;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.04;-99
01.09.2021 23:45;13.2;0.12;20.61;0;-0.7;27.56;-99;0;0;0;-99;238;56.64;56.63;0;-99;23.64;14.44;-99;0.5;0;0;21.14;-99;-99;5.52;4;-99;19.8;0;0;0;-99;-99;0;0;;0;31.06;-99
02.09.2021 00:00;13.05;0.12;20.59;0;-0.73;27.5;-99;0;0;0;-99;237.9;56.64;56.62;0;-99;23.36;14.1;-99;0.51;0;0;21.12;-99;-99;5.53;4;-99;19.8;0;0;0;-99;-99;0;0;28.25;0;31.01;-99
02.09.2021 00:15;12.7;0.12;20.54;0;-0.8;27.5;-99;0;0;0;-99;237.97;56.55;56.62;0;-99;23.1;13.86;-99;0.51;0;0;21.09;-99;-99;5.55;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.95;-99
02.09.2021 00:30;12.6;0.12;20.54;0;-0.93;27.5;-99;0;0;0;-99;237.97;56.55;56.62;0;-99;22.84;13.76;-99;0.51;0;0;21.08;-99;-99;5.53;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.9;-99
02.09.2021 00:45;12.5;0.12;20.53;0;-0.67;27.5;-99;0;0;0;-99;237.97;56.55;56.61;0;-99;22.59;13.51;-99;0.51;0;0;21.08;-99;-99;5.53;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.9;-99
02.09.2021 01:00;12.1;0.12;20.53;0;-0.8;27.45;-99;0;0;0;-99;237.96;56.55;56.59;0;-99;22.33;13.27;-99;0.5;0;0;21.07;-99;-99;5.53;4;-99;19.8;0;0;0;-99;-99;0;0;28.16;0;30.89;-99
02.09.2021 01:15;12;0.12;20.51;0;-0.77;27.4;-99;0;0;0;-99;237.93;56.55;56.59;0;-99;22.1;13.03;-99;0.5;0;0;21.07;-99;-99;5.53;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.84;-99
02.09.2021 01:30;11.75;0.12;20.52;0;-0.77;27.4;-99;0;0;0;-99;237.97;56.55;56.59;0;-99;21.86;12.81;-99;0.5;0;0;21.09;-99;-99;5.54;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.81;-99
02.09.2021 01:45;11.5;0.12;20.51;0;-0.87;27.4;-99;0;0;0;-99;238;56.55;56.59;0;-99;21.62;12.8;-99;0.51;0;0;21.07;-99;-99;5.54;4;-99;19.8;0;0;0;-99;-99;0;0;;0;30.79;-99
02.09.2021 02:00;11.35;0.12;20.5;0;-0.8;27.4;-99;0;0;0;-99;237.93;56.55;56.59;0;-99;21.39;12.63;-99;0.5;0;0;21.07;-99;-99;5.52;4;-99;19.8;0;0;0;-99;-99;0;0;28.08;0;30.73;-99
02.09.2021 02:15;11.1;0.12;20.51;0;-0.73;27.3;-99;0;0;0;-99;237.93;56.55;56.59;0;-99;21.17;12.26;-99;0.51;0;0;21.06;-99;-99;5.51;4;-99;19.76;0;0;0;-99;-99;0;0;;0;30.7;-99
02.09.2021 02:30;11.1;0.12;20.5;0;-0.73;27.3;-99;0;0;0;-99;237.97;56.55;56.59;0;-99;20.95;12.02;-99;0.51;0;0;21.06;-99;-99;5.51;4;-99;19.7;0;0;0;-99;-99;0;20.47;;0;30.7;-99
02.09.2021 02:45;10.8;0.12;20.5;0;-0.63;27.3;-99;0;0;0;-99;237.87;56.55;56.58;0;-99;20.72;11.86;-99;0.51;0;0;21.08;-99;-99;5.51;4;-99;19.7;0;0;0;-99;-99;0;20.47;;0;30.7;-99
02.09.2021 03:00;10.55;0.12;20.49;0;-0.77;27.3;-99;0;0;0;-99;238;56.55;56.56;0;-99;20.5;11.68;-99;0.51;0;0;21.05;-99;-99;5.51;4;-99;19.7;0;0;0;-99;-99;0;0;28;0;30.63;-99
02.09.2021 03:15;10.4;0.12;20.49;0;-0.83;27.26;-99;0;0;0;-99;238;56.55;56.56;0;-99;20.28;11.54;-99;0.5;0;0;21.06;-99;-99;5.52;4;-99;19.7;0;0;0;-99;-99;0;0;;0;30.52;-99
02.09.2021 03:30;10.35;0.12;20.48;0;-0.63;27.2;-99;0;0;0;-99;237.93;56.55;56.56;0;-99;20.08;11.37;-99;0.5;0;0;21.06;-99;-99;5.51;4;-99;19.7;0;0;0;-99;-99;0;0;;0;30.5;-99
