,RG,IS,MM,DD,HH,N,WR,WG,t,p,x,RF,W,B,D,IK,A,E,IL,sun_az,sun_h
1091,12.0,1.0,2.0,15.0,12.0,8.0,150.0,1.0,-0.7,1024.3,2.7,78.0,5.0,0.0,92.0,9.0,297.0,-311.0,9.0,168.25453522770698,27.89413130161142
1092,12.0,1.0,2.0,15.0,13.0,8.0,100.0,1.0,-0.7,1024.1,2.7,78.0,5.0,0.0,114.0,9.0,297.0,-311.0,9.0,184.84041701897777,28.494186520419902
1093,12.0,1.0,2.0,15.0,14.0,8.0,0.0,0.0,-0.5,1023.7,2.7,75.0,5.0,0.0,119.0,9.0,298.0,-312.0,9.0,201.1222070594597,26.256441015289553
1094,12.0,1.0,2.0,15.0,15.0,8.0,170.0,1.0,-0.1,1023.0,2.7,73.0,5.0,0.0,83.0,9.0,300.0,-314.0,9.0,216.24452299973137,21.479139081035704
1095,12.0,1.0,2.0,15.0,16.0,8.0,240.0,1.0,0.0,1022.7,2.8,75.0,5.0,0.0,42.0,9.0,300.0,-315.0,9.0,229.8773981282702,14.689645742006535
1096,12.0,1.0,2.0,15.0,17.0,8.0,0.0,0.0,-0.2,1022.7,2.7,74.0,5.0,0.0,11.0,9.0,299.0,-314.0,9.0,242.1732438161136,6.449283449595117
1097,12.0,1.0,2.0,15.0,18.0,8.0,0.0,0.0,-0.3,1022.5,2.7,74.0,5.0,0.0,0.0,9.0,299.0,-313.0,9.0,0.0,0.0
1098,12.0,1.0,2.0,15.0,19.0,8.0,160.0,1.0,-0.3,1022.6,2.9,80.0,10.0,0.0,0.0,9.0,299.0,-313.0,9.0,0.0,0.0
1099,12.0,1.0,2.0,15.0,20.0,8.0,0.0,0.0,-0.5,1022.6,2.9,80.0,10.0,0.0,0.0,9.0,298.0,-312.0,9.0,0.0,0.0
1100,12.0,1.0,2.0,15.0,21.0,8.0,0.0,0.0,-0.5,1022.7,2.8,78.0,10.0,0.0,0.0,9.0,298.0,-312.0,9.0,0.0,0.0
1101,12.0,1.0,2.0,15.0,22.0,8.0,0.0,0.0,-0.6,1023.1,2.8,78.0,10.0,0.0,0.0,9.0,297.0,-312.0,9.0,0.0,0.0
1102,12.0,1.0,2.0,15.0,23.0,8.0,190.0,0.0,-0.7,1022.7,2.6,74.0,10.0,0.0,0.0,9.0,297.0,-311.0,9.0,0.0,0.0
1103,12.0,1.0,2.0,15.0,24.0,8.0,160.0,1.0,-0.8,1022.6,2.7,76.0,10.0,0.0,0.0,9.0,296.0,-311.0,9.0,0.0,0.0
1104,12.0,1.0,2.0,16.0,1.0,8.0,90.0,0.0,-0.8,1022.3,2.8,79.0,10.0,0.0,0.0,9.0,296.0,-311.0,9.0,0.0,0.0
1105,12.0,1.0,2.0,16.0,2.0,8.0,0.0,0.0,-0.9,1022.2,2.6,76.0,10.0,0.0,0.0,9.0,296.0,-310.0,9.0,0.0,0.0
1106,12.0,1.0,2.0,16.0,3.0,8.0,300.0,0.0,-1.0,1022.2,2.6,75.0,10.0,0.0,0.0,9.0,295.0,-310.0,9.0,0.0,0.0
1107,12.0,1.0,2.0,16.0,4.0,8.0,310.0,1.0,-1.1,1021.3,2.7,79.0,10.0,0.0,0.0,9.0,295.0,-310.0,9.0,0.0,0.0
1108,12.0,1.0,2.0,16.0,5.0,8.0,300.0,1.0,-1.0,1021.3,2.6,75.0,10.0,0.0,0.0,9.0,295.0,-310.0,9.0,0.0,0.0
1109,12.0,1.0,2.0,16.0,6.0,8.0,310.0,1.0,-1.6,1021.4,2.6,79.0,10.0,0.0,0.0,9.0,292.0,-307.0,9.0,0.0,0.0
1110,12.0,1.0,2.0,16.0,7.0,8.0,330.0,1.0,-1.7,1020.9,2.6,81.0,10.0,0.0,0.0,9.0,292.0,-307.0,9.0,0.0,0.0
1111,12.0,1.0,2.0,16.0,8.0,8.0,0.0,0.0,-1.5,1020.7,2.8,84.0,10.0,0.0,6.0,9.0,293.0,-308.0,9.0,112.77811346681484,2.9677540016419397
1112,12.0,1.0,2.0,16.0,9.0,8.0,0.0,0.0,-1.6,1020.7,2.8,84.0,78.0,0.0,17.0,9.0,292.0,-307.0,9.0,124.65071278578725,11.680494006513255
1113,12.0,1.0,2.0,16.0,10.0,8.0,0.0,0.0,-1.3,1020.9,3.0,88.0,71.0,0.0,42.0,9.0,294.0,-309.0,9.0,137.7166428672246,19.161783564354998
1114,12.0,1.0,2.0,16.0,11.0,8.0,0.0,0.0,-1.1,1021.4,2.8,82.0,71.0,0.0,92.0,9.0,295.0,-310.0,9.0,152.2715754634572,24.869335720493126
1115,12.0,1.0,2.0,16.0,12.0,8.0,0.0,0.0,-0.3,1021.1,3.0,82.0,22.0,0.0,111.0,9.0,299.0,-313.0,9.0,168.21203623482853,28.235960568264176
1116,12.0,1.0,2.0,16.0,13.0,8.0,0.0,0.0,0.1,1021.0,3.2,86.0,10.0,0.0,94.0,9.0,301.0,-315.0,9.0,184.87461590538564,28.836755030550588
1117,12.0,1.0,2.0,16.0,14.0,8.0,200.0,0.0,0.5,1020.5,3.1,81.0,10.0,3.0,75.0,9.0,303.0,-317.0,9.0,201.22752702247914,26.587133741343813
1118,12.0,1.0,2.0,16.0,15.0,8.0,0.0,0.0,0.8,1019.7,3.3,83.0,10.0,0.0,67.0,9.0,304.0,-318.0,9.0,216.40348671045038,21.78965323002713
1119,12.0,1.0,2.0,16.0,16.0,8.0,0.0,0.0,0.9,1019.7,3.2,81.0,10.0,0.0,53.0,9.0,304.0,-319.0,9.0,230.07151655368205,14.977815066006002
1120,12.0,1.0,2.0,16.0,17.0,8.0,0.0,0.0,1.2,1019.7,3.0,75.0,5.0,3.0,14.0,9.0,306.0,-320.0,9.0,242.3896706614448,6.717665333629662
1121,12.0,1.0,2.0,16.0,18.0,8.0,0.0,0.0,1.0,1019.5,3.1,76.0,5.0,0.0,0.0,9.0,305.0,-319.0,9.0,0.0,0.0
1122,12.0,1.0,2.0,16.0,19.0,8.0,0.0,0.0,1.0,1019.5,3.2,80.0,5.0,0.0,0.0,9.0,305.0,-319.0,9.0,0.0,0.0
1123,12.0,1.0,2.0,16.0,20.0,8.0,0.0,0.0,0.7,1020.1,3.1,79.0,5.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1124,12.0,1.0,2.0,16.0,21.0,8.0,190.0,1.0,0.7,1019.5,3.2,82.0,10.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1125,12.0,1.0,2.0,16.0,22.0,8.0,200.0,1.0,0.8,1019.1,3.5,88.0,10.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1126,12.0,1.0,2.0,16.0,23.0,8.0,190.0,0.0,0.8,1018.9,3.5,88.0,10.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1127,12.0,1.0,2.0,16.0,24.0,8.0,190.0,0.0,0.8,1018.6,3.5,89.0,10.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1128,12.0,1.0,2.0,17.0,1.0,8.0,190.0,2.0,0.9,1017.9,3.6,90.0,10.0,0.0,0.0,9.0,304.0,-319.0,9.0,0.0,0.0
1129,12.0,1.0,2.0,17.0,2.0,8.0,190.0,2.0,0.9,1017.1,3.6,90.0,10.0,0.0,0.0,9.0,304.0,-319.0,9.0,0.0,0.0
1130,12.0,1.0,2.0,17.0,3.0,8.0,190.0,3.0,0.8,1016.2,3.6,90.0,10.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1131,12.0,1.0,2.0,17.0,4.0,8.0,190.0,3.0,0.8,1015.7,3.6,91.0,71.0,0.0,0.0,9.0,304.0,-318.0,9.0,0.0,0.0
1132,12.0,1.0,2.0,17.0,5.0,8.0,200.0,3.0,0.5,1014.2,3.6,93.0,71.0,0.0,0.0,9.0,303.0,-317.0,9.0,0.0,0.0
1133,12.0,1.0,2.0,17.0,6.0,8.0,210.0,4.0,0.5,1013.8,3.6,93.0,73.0,0.0,0.0,9.0,303.0,-317.0,9.0,0.0,0.0
1134,12.0,1.0,2.0,17.0,7.0,8.0,210.0,4.0,0.5,1013.0,3.7,96.0,71.0,0.0,0.0,9.0,303.0,-317.0,9.0,0.0,0.0
1135,12.0,1.0,2.0,17.0,8.0,8.0,210.0,4.0,0.7,1012.3,3.8,96.0,59.0,0.0,3.0,9.0,304.0,-318.0,9.0,112.57083356593327,3.246733315818362
1136,12.0,1.0,2.0,17.0,9.0,8.0,210.0,3.0,0.7,1012.1,3.8,96.0,21.0,0.0,8.0,9.0,304.0,-318.0,9.0,124.46379366253669,11.975786041025192
1137,12.0,1.0,2.0,17.0,10.0,8.0,200.0,4.0,0.7,1011.5,3.8,96.0,23.0,0.0,11.0,9.0,304.0,-318.0,9.0,137.56101943877985,19.47658543171874
1138,12.0,1.0,2.0,17.0,11.0,8.0,200.0,3.0,0.9,1011.4,3.8,95.0,53.0,0.0,39.0,9.0,286.0,-317.0,9.0,152.16437245706607,25.20285307887382
1139,12.0,1.0,2.0,17.0,12.0,8.0,210.0,2.0,1.4,1010.9,4.0,96.0,53.0,0.0,33.0,9.0,307.0,-321.0,9.0,168.1722853661985,28.58156962909932
1140,12.0,1.0,2.0,17.0,13.0,8.0,170.0,3.0,1.5,1016.0,4.0,96.0,20.0,0.0,31.0,9.0,307.0,-322.0,9.0,184.91287333435156,29.182513164441634
1141,12.0,1.0,2.0,17.0,14.0,8.0,180.0,2.6,2.0,1009.9,4.2,96.0,20.0,0.0,25.0,9.0,253.0,-320.0,9.0,201.33782346260762,26.920252364294537
1142,12.0,1.0,2.0,17.0,15.0,8.0,190.0,1.0,2.4,1009.4,4.3,96.0,51.0,0.0,19.0,9.0,312.0,-326.0,9.0,216.56773253858643,22.10183811183835
1143,12.0,1.0,2.0,17.0,16.0,8.0,170.0,2.0,2.8,1009.3,4.4,96.0,51.0,0.0,14.0,9.0,314.0,-328.0,9.0,230.27077959039738,15.267063738106593
1144,12.0,1.0,2.0,17.0,17.0,8.0,180.0,1.0,2.8,1009.4,4.4,96.0,51.0,0.0,3.0,9.0,314.0,-328.0,9.0,242.610929040548,6.986755971098588
1145,12.0,1.0,2.0,17.0,18.0,8.0,200.0,1.0,3.1,1009.7,4.5,95.0,51.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
1146,12.0,1.0,2.0,17.0,19.0,8.0,160.0,3.0,3.1,1009.8,4.5,97.0,20.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
1147,12.0,1.0,2.0,17.0,20.0,8.0,170.0,4.0,3.1,1010.9,4.5,96.0,21.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
1148,12.0,1.0,2.0,17.0,21.0,8.0,180.0,2.0,3.0,1011.5,4.4,95.0,21.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
1149,12.0,1.0,2.0,17.0,22.0,8.0,180.0,1.0,3.1,1012.2,4.5,95.0,58.0,0.0,0.0,9.0,315.0,-329.0,9.0,0.0,0.0
1150,12.0,1.0,2.0,17.0,23.0,8.0,170.0,3.0,2.8,1012.9,4.4,95.0,21.0,0.0,0.0,9.0,295.0,-326.0,9.0,0.0,0.0
1151,12.0,1.0,2.0,17.0,24.0,8.0,180.0,1.0,2.7,1013.5,4.3,95.0,50.0,0.0,0.0,9.0,313.0,-327.0,9.0,0.0,0.0
1152,12.0,1.0,2.0,18.0,1.0,8.0,180.0,2.0,2.9,1013.8,4.4,95.0,50.0,0.0,0.0,9.0,314.0,-328.0,9.0,0.0,0.0
1153,12.0,1.0,2.0,18.0,2.0,8.0,180.0,2.0,2.8,1014.1,4.4,95.0,50.0,0.0,0.0,9.0,314.0,-328.0,9.0,0.0,0.0
1154,12.0,1.0,2.0,18.0,3.0,8.0,180.0,2.0,2.6,1014.3,4.3,95.0,50.0,0.0,0.0,9.0,313.0,-327.0,9.0,0.0,0.0
1155,12.0,1.0,2.0,18.0,4.0,8.0,170.0,0.0,2.5,1014.3,4.3,95.0,20.0,0.0,0.0,9.0,312.0,-326.0,9.0,0.0,0.0
1156,12.0,1.0,2.0,18.0,5.0,8.0,0.0,0.0,2.4,1014.5,4.2,95.0,10.0,0.0,0.0,9.0,293.0,-325.0,9.0,0.0,0.0
1157,12.0,1.0,2.0,18.0,6.0,8.0,0.0,0.0,2.4,1015.1,4.2,95.0,10.0,0.0,0.0,9.0,312.0,-326.0,9.0,0.0,0.0
1158,12.0,1.0,2.0,18.0,7.0,8.0,0.0,0.0,2.2,1015.5,4.2,95.0,10.0,0.0,0.0,9.0,311.0,-325.0,9.0,0.0,0.0
1159,12.0,1.0,2.0,18.0,8.0,7.0,0.0,0.0,2.3,1015.9,4.2,95.0,10.0,0.0,25.0,9.0,293.0,-324.0,9.0,112.3638285048902,3.5301744843525786
1160,12.0,1.0,2.0,18.0,9.0,7.0,0.0,0.0,2.7,1016.5,4.3,95.0,46.0,0.0,69.0,9.0,295.0,-326.0,9.0,124.27724361605318,12.27541064630332
1161,12.0,1.0,2.0,18.0,10.0,8.0,0.0,0.0,3.8,1016.6,4.7,95.0,28.0,0.0,94.0,9.0,319.0,-333.0,9.0,137.4061494482383,19.795590244893063
1162,12.0,1.0,2.0,18.0,11.0,8.0,180.0,1.0,4.4,1016.3,4.9,95.0,10.0,0.0,111.0,9.0,322.0,-336.0,9.0,152.05871514499748,25.54038294996316
1163,12.0,1.0,2.0,18.0,12.0,8.0,200.0,1.0,5.3,1016.3,5.0,93.0,10.0,0.0,106.0,9.0,327.0,-340.0,9.0,168.1352878917769,28.930837719992
1164,12.0,1.0,2.0,18.0,13.0,8.0,0.0,0.0,5.6,1015.9,5.0,90.0,10.0,0.0,153.0,9.0,328.0,-341.0,9.0,184.95519436879022,29.531339219575035
1165,12.0,1.0,2.0,18.0,14.0,8.0,0.0,0.0,6.4,1015.3,4.5,77.0,5.0,0.0,97.0,9.0,332.0,-345.0,9.0,201.4530890307271,27.255675982276355
1166,12.0,1.0,2.0,18.0,15.0,8.0,10.0,0.0,6.6,1014.6,4.5,76.0,-1.0,0.0,53.0,9.0,333.0,-346.0,9.0,216.73722901208328,22.415578975092625
1167,12.0,1.0,2.0,18.0,16.0,8.0,0.0,0.0,6.5,1014.5,4.9,82.0,-1.0,0.0,44.0,9.0,333.0,-346.0,9.0,230.47513016225818,15.557288751152328
1168,12.0,1.0,2.0,18.0,17.0,8.0,240.0,1.0,6.5,1013.7,4.5,76.0,-1.0,0.0,19.0,9.0,333.0,-346.0,9.0,242.83694096171087,7.2564669946531035
1169,12.0,1.0,2.0,18.0,18.0,7.0,210.0,2.0,6.1,1013.0,4.4,77.0,-1.0,0.0,0.0,9.0,312.0,-343.0,9.0,0.0,0.0
1170,12.0,1.0,2.0,18.0,19.0,7.0,210.0,1.0,5.6,1012.7,4.6,82.0,-1.0,0.0,0.0,9.0,310.0,-340.0,9.0,0.0,0.0
1171,12.0,1.0,2.0,18.0,20.0,4.0,220.0,1.0,3.7,1012.3,3.9,81.0,-1.0,0.0,0.0,9.0,264.0,-328.0,9.0,0.0,0.0
1172,12.0,1.0,2.0,18.0,21.0,7.0,210.0,2.0,3.1,1011.8,3.9,84.0,-1.0,0.0,0.0,9.0,297.0,-328.0,9.0,0.0,0.0
1173,12.0,1.0,2.0,18.0,22.0,7.0,230.0,2.0,3.8,1011.1,4.2,86.0,-1.0,0.0,0.0,9.0,300.0,-331.0,9.0,0.0,0.0
1174,12.0,1.0,2.0,18.0,23.0,8.0,220.0,1.0,4.3,1010.1,4.0,79.0,-1.0,0.0,0.0,9.0,321.0,-335.0,9.0,0.0,0.0
1175,12.0,1.0,2.0,18.0,24.0,8.0,200.0,2.0,4.0,1009.3,3.8,77.0,-1.0,0.0,0.0,9.0,320.0,-334.0,9.0,0.0,0.0
1176,12.0,1.0,2.0,19.0,1.0,8.0,210.0,4.0,4.0,1008.1,4.0,79.0,-1.0,0.0,0.0,9.0,320.0,-334.0,9.0,0.0,0.0
1177,12.0,1.0,2.0,19.0,2.0,8.0,190.0,4.0,3.9,1006.9,4.0,80.0,-1.0,0.0,0.0,9.0,319.0,-333.0,9.0,0.0,0.0
1178,12.0,1.0,2.0,19.0,3.0,8.0,200.0,3.0,3.7,1006.1,4.0,81.0,-1.0,0.0,0.0,9.0,318.0,-332.0,9.0,0.0,0.0
1179,12.0,1.0,2.0,19.0,4.0,8.0,250.0,4.0,4.6,1005.1,4.0,77.0,51.0,0.0,0.0,9.0,323.0,-336.0,9.0,0.0,0.0
1180,12.0,1.0,2.0,19.0,5.0,8.0,230.0,4.0,4.4,1004.5,4.1,80.0,51.0,0.0,0.0,9.0,322.0,-336.0,9.0,0.0,0.0
1181,12.0,1.0,2.0,19.0,6.0,8.0,210.0,5.0,4.2,1002.7,4.2,82.0,20.0,0.0,0.0,9.0,321.0,-335.0,9.0,0.0,0.0
1182,12.0,1.0,2.0,19.0,7.0,8.0,220.0,4.0,4.2,1002.5,4.7,91.0,21.0,0.0,0.0,9.0,321.0,-335.0,9.0,0.0,0.0
1183,12.0,1.0,2.0,19.0,8.0,8.0,250.0,4.0,5.0,1001.7,4.5,84.0,21.0,3.0,8.0,9.0,325.0,-338.0,9.0,112.15713445481342,3.817959241431407
1184,12.0,1.0,2.0,19.0,9.0,8.0,250.0,4.0,5.1,1001.5,4.3,80.0,60.0,0.0,39.0,9.0,326.0,-339.0,9.0,124.09108465422796,12.579247507939355
1185,12.0,1.0,2.0,19.0,10.0,8.0,260.0,4.0,6.0,1001.1,4.4,77.0,21.0,8.0,92.0,9.0,312.0,-342.0,9.0,137.25204211519258,20.118676433353667
1186,12.0,1.0,2.0,19.0,11.0,7.0,290.0,4.0,6.6,1001.5,5.1,84.0,21.0,3.0,94.0,9.0,315.0,-345.0,9.0,151.9546052855256,25.881803738090316
1187,12.0,1.0,2.0,19.0,12.0,7.0,240.0,5.0,6.7,1001.3,3.9,64.0,-1.0,3.0,136.0,9.0,316.0,-346.0,9.0,168.1010456532128,29.283643479188566
1188,12.0,1.0,2.0,19.0,13.0,8.0,270.0,6.0,6.4,1001.0,3.9,65.0,60.0,56.0,197.0,9.0,314.0,-344.0,9.0,185.0015808091649,29.883111466651407
1189,12.0,1.0,2.0,19.0,14.0,7.0,270.0,6.0,7.3,1000.1,3.5,55.0,21.0,31.0,144.0,9.0,319.0,-349.0,9.0,201.57331301062055,27.593284274662036
1190,12.0,1.0,2.0,19.0,15.0,8.0,270.0,7.0,7.0,999.9,3.5,56.0,60.0,39.0,103.0,9.0,317.0,-347.0,9.0,216.91194115643327,22.730762298715117
1191,12.0,1.0,2.0,19.0,16.0,4.0,290.0,9.0,6.0,1000.5,3.7,63.0,21.0,69.0,114.0,9.0,277.0,-340.0,9.0,230.68450785141113,15.848388896717648
1192,12.0,1.0,2.0,19.0,17.0,4.0,300.0,8.0,6.3,1000.7,3.3,56.0,-1.0,6.0,33.0,9.0,279.0,-341.0,9.0,243.06762550901774,7.526712207089163
1193,12.0,1.0,2.0,19.0,18.0,8.0,300.0,7.0,6.4,1001.1,3.3,55.0,80.0,0.0,0.0,9.0,332.0,-345.0,9.0,0.0,0.0
1194,12.0,1.0,2.0,19.0,19.0,7.0,300.0,4.0,5.0,1003.3,4.1,76.0,60.0,0.0,0.0,9.0,307.0,-337.0,9.0,0.0,0.0
1195,12.0,1.0,2.0,19.0,20.0,2.0,240.0,5.0,4.9,1005.3,3.6,67.0,21.0,0.0,0.0,9.0,261.0,-334.0,9.0,0.0,0.0
1196,12.0,1.0,2.0,19.0,21.0,4.0,240.0,5.0,4.0,1006.5,3.2,64.0,-1.0,0.0,0.0,9.0,266.0,-330.0,9.0,0.0,0.0
1197,12.0,1.0,2.0,19.0,22.0,5.0,240.0,5.0,4.0,1007.0,3.5,70.0,-1.0,0.0,0.0,9.0,275.0,-330.0,9.0,0.0,0.0
1198,12.0,1.0,2.0,19.0,23.0,5.0,240.0,4.0,4.3,1007.0,3.3,63.0,-1.0,0.0,0.0,9.0,276.0,-332.0,9.0,0.0,0.0
1199,12.0,1.0,2.0,19.0,24.0,8.0,240.0,2.0,4.2,1007.6,3.4,66.0,-1.0,0.0,0.0,9.0,321.0,-335.0,9.0,0.0,0.0
1200,12.0,1.0,2.0,20.0,1.0,8.0,230.0,4.0,4.8,1007.9,3.2,60.0,2.0,0.0,0.0,9.0,324.0,-337.0,9.0,0.0,0.0
1201,12.0,1.0,2.0,20.0,2.0,7.0,230.0,4.0,4.8,1008.1,3.3,62.0,-1.0,0.0,0.0,9.0,306.0,-336.0,9.0,0.0,0.0
1202,12.0,1.0,2.0,20.0,3.0,6.0,230.0,4.0,4.6,1008.3,3.3,63.0,-1.0,0.0,0.0,9.0,290.0,-334.0,9.0,0.0,0.0
1203,12.0,1.0,2.0,20.0,4.0,7.0,250.0,6.0,3.9,1008.6,3.6,72.0,25.0,0.0,0.0,9.0,301.0,-332.0,9.0,0.0,0.0
1204,12.0,1.0,2.0,20.0,5.0,7.0,250.0,4.0,3.8,1008.9,3.5,70.0,-1.0,0.0,0.0,9.0,300.0,-331.0,9.0,0.0,0.0
1205,12.0,1.0,2.0,20.0,6.0,8.0,240.0,2.0,4.0,1009.8,3.3,66.0,60.0,0.0,0.0,9.0,320.0,-334.0,9.0,0.0,0.0
1206,12.0,1.0,2.0,20.0,7.0,8.0,310.0,3.0,3.7,1010.6,3.3,68.0,21.0,0.0,0.0,9.0,318.0,-332.0,9.0,0.0,0.0
1207,12.0,1.0,2.0,20.0,8.0,8.0,300.0,4.0,4.3,1011.1,3.3,64.0,-1.0,0.0,28.0,9.0,321.0,-335.0,9.0,111.95078393689273,4.109966933857922
1208,12.0,1.0,2.0,20.0,9.0,8.0,270.0,5.0,3.9,1011.8,3.2,64.0,60.0,0.0,69.0,9.0,301.0,-332.0,9.0,123.90533525229984,12.88717427697455
1209,12.0,1.0,2.0,20.0,10.0,7.0,300.0,4.0,3.9,1012.2,3.5,70.0,21.0,0.0,122.0,9.0,301.0,-332.0,9.0,137.09870307888158,20.44572081698458
1210,12.0,1.0,2.0,20.0,11.0,7.0,200.0,6.0,4.2,1012.5,3.5,70.0,-1.0,0.0,94.0,9.0,302.0,-333.0,9.0,151.85204101925595,26.226992749073965
1211,12.0,1.0,2.0,20.0,12.0,7.0,300.0,4.0,4.9,1012.7,3.4,65.0,60.0,0.0,125.0,9.0,306.0,-337.0,9.0,168.06955702045664,29.63986501468454
1212,12.0,1.0,2.0,20.0,13.0,7.0,300.0,4.0,5.0,1013.0,3.4,63.0,58.0,0.0,169.0,9.0,307.0,-337.0,9.0,185.0520311454966,30.237708224874254
1213,12.0,1.0,2.0,20.0,14.0,8.0,310.0,5.0,5.8,1012.6,3.4,59.0,21.0,6.0,169.0,9.0,329.0,-342.0,9.0,201.69848127156394,27.93295758565084
1214,12.0,1.0,2.0,20.0,15.0,7.0,280.0,3.0,6.7,1011.1,3.1,52.0,-1.0,6.0,94.0,9.0,301.0,-345.0,9.0,217.09183046377325,23.047275878516164
1215,12.0,1.0,2.0,20.0,16.0,7.0,270.0,4.0,6.6,1010.3,3.1,52.0,2.0,17.0,108.0,9.0,300.0,-344.0,9.0,230.89884889653675,16.140264843826426
1216,12.0,1.0,2.0,20.0,17.0,8.0,270.0,4.0,6.3,1009.7,3.0,51.0,-1.0,0.0,25.0,9.0,313.0,-344.0,9.0,243.30289886699876,7.797407642545864
1217,12.0,1.0,2.0,20.0,18.0,8.0,250.0,3.0,5.7,1009.4,3.2,58.0,-1.0,0.0,0.0,9.0,310.0,-341.0,9.0,0.0,0.0
1218,12.0,1.0,2.0,20.0,19.0,7.0,240.0,3.0,5.4,1008.1,3.4,62.0,1.0,0.0,0.0,9.0,309.0,-339.0,9.0,0.0,0.0
1219,12.0,1.0,2.0,20.0,20.0,7.0,240.0,4.0,5.4,1006.6,3.5,62.0,-1.0,0.0,0.0,9.0,309.0,-339.0,9.0,0.0,0.0
1220,12.0,1.0,2.0,20.0,21.0,7.0,230.0,6.0,5.1,1004.2,3.4,63.0,-1.0,0.0,0.0,9.0,307.0,-338.0,9.0,0.0,0.0
1221,12.0,1.0,2.0,20.0,22.0,8.0,270.0,7.0,5.8,1003.4,3.3,58.0,-1.0,0.0,0.0,9.0,311.0,-341.0,9.0,0.0,0.0
1222,12.0,1.0,2.0,20.0,23.0,8.0,250.0,7.0,6.0,1001.3,3.4,58.0,-1.0,0.0,0.0,9.0,312.0,-342.0,9.0,0.0,0.0
1223,12.0,1.0,2.0,20.0,24.0,8.0,260.0,6.0,6.0,999.3,3.5,61.0,-1.0,0.0,0.0,9.0,312.0,-342.0,9.0,0.0,0.0
1224,12.0,1.0,2.0,21.0,1.0,8.0,270.0,6.0,5.7,997.4,3.7,64.0,60.0,0.0,0.0,9.0,310.0,-341.0,9.0,0.0,0.0
1225,12.0,1.0,2.0,21.0,2.0,8.0,260.0,8.0,4.7,994.9,4.0,75.0,21.0,0.0,0.0,9.0,323.0,-337.0,9.0,0.0,0.0
1226,12.0,1.0,2.0,21.0,3.0,8.0,270.0,8.0,4.9,993.0,3.9,73.0,-1.0,0.0,0.0,9.0,324.0,-338.0,9.0,0.0,0.0
1227,12.0,1.0,2.0,21.0,4.0,8.0,270.0,7.0,4.8,991.7,4.1,77.0,60.0,0.0,0.0,9.0,324.0,-337.0,9.0,0.0,0.0
1228,12.0,1.0,2.0,21.0,5.0,8.0,330.0,5.0,2.3,993.0,3.9,85.0,21.0,0.0,0.0,9.0,311.0,-325.0,9.0,0.0,0.0
1229,12.0,1.0,2.0,21.0,6.0,8.0,330.0,3.0,2.3,993.3,3.6,80.0,-1.0,0.0,0.0,9.0,311.0,-325.0,9.0,0.0,0.0
1230,12.0,1.0,2.0,21.0,7.0,8.0,300.0,5.0,2.8,993.3,3.4,72.0,2.0,0.0,0.0,9.0,314.0,-328.0,9.0,0.0,0.0
1231,12.0,1.0,2.0,21.0,8.0,3.0,300.0,3.0,2.8,993.3,3.0,64.0,-1.0,0.0,25.0,9.0,254.0,-324.0,9.0,111.74480582970028,4.406074602100146
1232,12.0,1.0,2.0,21.0,9.0,7.0,340.0,4.0,1.9,994.2,3.3,76.0,85.0,47.0,117.0,9.0,291.0,-322.0,9.0,123.72001035528152,13.199066641112195
1233,12.0,1.0,2.0,21.0,10.0,3.0,300.0,6.0,3.4,994.3,3.3,67.0,26.0,11.0,133.0,9.0,257.0,-326.0,9.0,136.94613438857414,20.77659867059023
1234,12.0,1.0,2.0,21.0,11.0,7.0,290.0,6.0,3.6,994.1,3.0,61.0,-1.0,3.0,119.0,9.0,299.0,-330.0,9.0,151.75101684240994,26.57582625300439
1235,12.0,1.0,2.0,21.0,12.0,7.0,300.0,7.0,3.6,994.1,3.0,61.0,-1.0,58.0,189.0,9.0,299.0,-330.0,9.0,168.0408168526599,29.999379970914752
1236,12.0,1.0,2.0,21.0,13.0,6.0,320.0,6.0,4.8,994.3,3.0,55.0,1.0,39.0,200.0,9.0,291.0,-335.0,9.0,185.10654051305318,30.595007935925274
1237,12.0,1.0,2.0,21.0,14.0,6.0,330.0,9.0,5.4,994.2,2.8,51.0,-1.0,72.0,203.0,9.0,294.0,-338.0,9.0,201.82857622470624,28.274577005798108
1238,12.0,1.0,2.0,21.0,15.0,5.0,330.0,6.0,6.2,994.5,2.8,47.0,-1.0,19.0,119.0,9.0,287.0,-341.0,9.0,217.27685486647138,23.365008910635535
1239,12.0,1.0,2.0,21.0,16.0,8.0,320.0,5.0,5.8,995.1,2.6,45.0,-1.0,0.0,33.0,9.0,311.0,-341.0,9.0,231.11808619587816,16.43281921327781
1240,12.0,1.0,2.0,21.0,17.0,8.0,320.0,5.0,4.9,996.1,2.7,49.0,14.0,3.0,14.0,9.0,306.0,-337.0,9.0,243.54267434954198,8.06847162230673
